# f0,f1,f2,f3,f4
-3.636261529398467363e-01,-3.062716319087399955e-02,-1.309881928589788982e-03,7.699188411785513886e-02,1.730694955591516662e-02
4.389658737742480610e-01,-3.647104913919307217e-02,6.152119468201817758e-03,1.088801335428385697e-01,1.760765317854037434e-02
1.750722583993666592e-01,-1.630064105394717355e-01,-1.670736093963171368e-02,-8.402275756609185742e-03,1.477051218191789347e-02
-5.780566736990840893e-01,-1.775595085240951332e-01,-3.223094914723105987e-03,-1.620692144530644918e-01,1.503484183907517063e-02
5.062938922150630461e-01,2.628356690211481328e-01,1.183722406955098512e-02,1.960532457038723919e-01,2.050831550070398787e-02
-5.453657054421057193e-01,-1.853508786971343747e-01,-1.397837931515368828e-03,3.285363176450914469e-02,-7.784243894592862700e-02
-1.998794956356115815e-01,-7.728610239527995696e-02,-1.303204460539973339e-02,8.691784085543816096e-02,1.161678964476664001e-02
-3.958179365356951918e-01,-4.960345231517777898e-02,-9.672050951666620253e-03,6.132170893560896785e-02,1.372167922668168609e-02
-5.777531230673321749e-01,-1.808121682893641946e-01,-3.942693070608811051e-03,-1.479618592917594788e-01,-1.682383503838139061e-02
5.093871155345499613e-01,3.776590248261573191e-01,1.196713898369807828e-02,1.212244969465589850e-01,3.145846758607404731e-02
-6.005356453608419187e-01,-1.868240309613048433e-01,-3.258740849410060071e-03,-1.457904721989677910e-01,-8.500141591702969901e-02
-5.239703181890195127e-01,-1.876719211192715842e-01,-2.314202488037153725e-04,5.171467157546317389e-02,-1.192745624946724148e-02
4.881767834966996289e-01,3.117299671310522213e-01,1.068278353033861108e-02,1.025289504531136237e-01,1.627116554746095220e-02
4.916314596253533731e-01,3.576693626820275362e-01,1.071541341091005947e-02,8.469600090858050989e-02,1.400330111400393228e-02
3.707952611343088845e-01,-1.622817419429065933e-01,-1.627191221594927184e-02,-3.284863613308459853e-03,1.081522319709719675e-02
5.103269956038736233e-01,4.123731991795284713e-01,1.169706817815381258e-02,1.036980867302170900e-01,1.505134974091816916e-02
-1.074571834456321609e-03,-9.174212689964861278e-02,-1.444316805850633101e-02,4.332931563931453206e-02,1.286344663925831355e-02
5.416186196844802181e-01,5.210483699066770225e-01,2.461738297208740031e-03,1.459009760595247895e-01,2.621469186343716729e-02
-6.250342301300565451e-01,-1.985337892728460951e-01,-6.688054325557004666e-03,-2.467030009301521554e-01,-7.539069598781622528e-02
-3.709393112234459777e-01,-8.168989287826207424e-02,-1.451555066741377735e-02,6.785369937896121306e-02,1.522552063984861093e-02
-5.425362053005960972e-01,-1.717527486009970406e-01,-3.187408711013972606e-03,-3.166283971347638726e-02,2.688333937392940395e-02
5.375294271032413640e-01,4.843487961197206482e-01,1.123045183957856359e-02,1.689838089997025006e-01,2.483531848334706582e-02
5.196922430922177316e-01,4.841184106272208854e-01,9.534638223241244728e-03,1.229365534299162732e-01,1.557669125590194908e-02
3.800013727324227375e-01,-1.539294166381751094e-01,-1.284075878112616968e-02,2.828669510972474637e-03,1.419232798975357882e-02
-3.961006714765991643e-01,-3.569874846925017581e-02,-1.309446042937707951e-02,7.221711220735016479e-02,1.752298080004152311e-02
-6.034170173789732416e-01,-1.856803076143677400e-01,-3.951856294892763972e-03,-1.812653433546387305e-01,-3.324055432318231973e-02
4.706222082768926063e-01,1.925129450135602827e-01,1.000728828833018745e-02,1.108744500655646503e-01,2.690140501351635446e-02
4.944555755973288891e-01,3.100121038359286429e-01,9.835848711492189284e-03,1.324470767543422800e-01,2.772864533451610200e-02
-6.458860459535816778e-01,-1.923457006132133496e-01,-1.356946971579020512e-03,-3.520810237532549514e-01,-1.685194594249196653e-02
-6.092179161900265205e-01,-1.950319371666131563e-01,-2.994500129173616014e-03,-2.579269917552056701e-01,-1.733756046198152434e-02
-6.546225154181246619e-01,-2.045086311636231391e-01,-3.946474032832156427e-03,-4.504561527900915463e-01,1.789365378219713587e-02
4.721468021204846544e-01,1.148932083734871407e-01,1.135611441874289154e-02,1.597495879528915419e-01,2.128917157683048178e-02
4.562868316902883303e-01,-6.963135156753424114e-03,2.101742513410726973e-02,1.559984316054456588e-01,1.544455769122208763e-02
-1.858333452143787756e-01,-7.367194333764587322e-02,-1.248165633226221843e-02,8.666265548638335536e-02,1.175427323555936626e-02
-6.169237871632811121e-01,-1.950646885367819938e-01,-3.945013428449328460e-05,-2.413584743619441031e-01,-4.816346781804724947e-02
-6.262415860546650670e-01,-2.011501678971791274e-01,-1.241462792728498330e-03,-2.640918381980435492e-01,-6.034096223322876762e-02
4.719387257857118878e-01,1.185115483516719359e-01,9.181392709281225792e-03,1.531143404037473565e-01,2.309049080917162725e-02
-5.914041134356636809e-01,-1.894279203424997504e-01,-2.369405991791495494e-03,-2.461777933921720785e-01,2.049340571667244287e-02
-1.867532864619746991e-01,-1.164834518307770878e-01,-2.058967631963355346e-02,8.881063684968609762e-02,1.624470679714363694e-02
4.726865113816012265e-01,1.785126161167714665e-01,9.352980916402202707e-03,1.290704344764665723e-01,2.796951441386937715e-02
3.901244175565906636e-01,-1.082629300593691835e-01,-1.329198648856163428e-02,1.150392762522756064e-04,1.413174077361745162e-02
-5.485092183939502819e-01,-1.807366723589024227e-01,-2.417535286691645420e-03,1.572954367258318914e-02,-4.708568901871047069e-02
4.815353281310848499e-01,2.765375121677503545e-01,1.449025702126050495e-02,1.038199014090085415e-01,1.775754097630766540e-02
4.779788701292290165e-01,2.553029473311363429e-01,9.655530235825153518e-03,1.009792632537394735e-01,9.572727685859093102e-03
1.390183625452223737e-01,-1.123327762698386328e-01,-1.407210769694302102e-02,-1.077580472704738751e-02,1.368591817500032504e-02
-4.187440518725943917e-01,-1.284862666298573763e-01,-1.854609538936358507e-02,5.908733486263514911e-02,1.431568347151539883e-02
5.335989899764916888e-01,4.893650022827051860e-01,8.348676556560121961e-03,1.489497169515132668e-01,2.546626653349136349e-02
5.014889509008151336e-01,2.451220312548559876e-01,1.546009252979729277e-02,2.022916718943318370e-01,2.569922193708663524e-02
5.068415310603614499e-01,2.637005186367045173e-01,1.150350389475306677e-02,1.983766228286154287e-01,2.375059471074820322e-02
-6.770012220989769514e-01,-2.073808216384230851e-01,-1.622164518867919058e-03,-4.966452209271000062e-01,-2.361873235543612143e-02
-6.315028689312452981e-01,-1.908164844040754760e-01,-1.473671547262824866e-03,-2.872878380798812303e-01,-4.422567243517619429e-02
5.049469467413877366e-01,2.976509210037710518e-01,1.182173849963305719e-02,1.601187427846198774e-01,2.756880935188206483e-02
4.754735393570609925e-01,1.790350125241997048e-01,1.030407786408204553e-02,1.353361284875839454e-01,2.897588480965538477e-02
-6.177583376062193432e-01,-1.881853575299606840e-01,-5.617929301937465286e-03,-1.825152737259367053e-01,-8.365103320720265745e-02
5.304796077391243925e-01,4.873180251965584242e-01,8.079367372571368347e-03,1.323517689450866841e-01,2.257969732254338016e-02
-5.917794159939961940e-01,-1.854751168944682171e-01,-3.128170453195480271e-03,-1.179101513612448582e-01,-7.389403129335107845e-02
3.112956270741014664e-01,-1.934354872028626326e-01,-1.692475696518272454e-02,-1.280334578118498719e-02,1.128219091452649543e-02
-6.511305055565981270e-01,-2.034894560259152829e-01,-5.916629216980027334e-03,-4.330570835063503043e-01,2.086081289007040568e-02
4.569581436368538863e-01,-3.128418189101694197e-02,2.448001470701115234e-02,1.826112750623454517e-01,1.406238818797902503e-02
5.197415015671970062e-01,3.602141964225109017e-01,1.264659830107007187e-02,1.868781479358128106e-01,4.787362066875289137e-04
5.158126890423414546e-01,3.542184379993307264e-01,9.090617536169248378e-03,1.729171634203507391e-01,2.114457263600598783e-02
-6.602264983620176331e-01,-2.046999810317919333e-01,-3.973592690927603074e-03,-4.681539380199450373e-01,1.609040945091578731e-02
-6.346631055475279171e-01,-1.925176826590899171e-01,-2.569610329856572995e-03,-3.225798873839488823e-01,-2.747185283316127755e-02
5.434945287050806373e-01,5.470681997605737479e-01,1.095064199145667772e-02,1.465043814774801834e-01,2.763014644335924988e-02
5.202939919224257581e-01,4.790873817046011340e-01,5.944535507861701401e-03,8.234149992587930234e-02,8.830726990229607193e-03
-3.930947815345373630e-01,-1.128401852864590188e-01,-1.697011162929584413e-02,6.533604179584927285e-02,1.693064944922639467e-02
-6.074949130126561236e-01,-1.947602418978266192e-01,-4.842410802348240048e-03,-2.595927150105342140e-01,-1.166877052496886370e-02
4.351149462015689307e-01,-5.960671461255870329e-02,2.276145101799784132e-02,1.238655837764756074e-01,2.259094664414561596e-02
-6.747232826193464428e-01,-2.031009948115666819e-01,-5.166952475390189717e-03,-4.226652782944671505e-01,-4.542354214347483349e-02
-6.244931548264105459e-01,-1.942660767757973805e-01,-3.994775617545087872e-03,-2.988211359684583845e-01,-1.414874916255087073e-02
4.944412008484744270e-01,2.588315403201232878e-01,1.039077798067637552e-02,1.439680814106654438e-01,1.968255049012128735e-02
-5.916381264060055489e-01,-1.857288177678907415e-01,-1.799792113188800708e-03,-1.365074144280924995e-01,-5.642665362064519519e-02
3.293570253243453538e-01,-8.006026339972777128e-02,-5.280814318606417285e-03,4.974179573075332428e-03,1.015417262732228217e-02
5.356080506561829990e-01,4.232434948280439091e-01,1.444929004307795098e-02,2.012888026388580387e-01,2.294329252670905886e-02
4.562143890266487922e-01,-3.407116116833264902e-02,2.174493916854885328e-02,1.787416474333522742e-01,1.085687094176165587e-02
-5.574125892186941877e-01,-1.898637290918901432e-01,-5.343894057819511406e-03,2.567941234634020173e-02,-8.887415578343790812e-02
-4.100002099527890187e-01,-1.113699054118683363e-01,-1.178162063826334802e-02,6.396674923763639997e-02,1.829923321343486162e-02
-4.118351027776659956e-01,-1.126558465483867566e-01,-1.375291571528975895e-02,6.095483505499402210e-02,1.676148695199757011e-02
1.885898349935857254e-01,-1.640541852572505455e-01,-1.452395941573286081e-02,-7.174238249578195233e-03,1.236885875551820349e-02
-6.887306716273735585e-01,-2.149878943031905132e-01,-1.318422581712184148e-03,-4.607793186091589388e-01,-8.911284590472064171e-02
2.286421739906356332e-01,-1.036746628379717067e-01,-6.451540678149854380e-03,-6.414314247779770613e-03,2.830675299625113467e-02
-5.769627037582540918e-01,-1.799219221740526176e-01,-3.295919541836838003e-03,-1.456338860551303904e-01,-1.634171134144537380e-02
5.388967032906140098e-01,5.258569724282454727e-01,9.481995816345260494e-03,1.398933775734806650e-01,2.188080222464605998e-02
4.810889649534472179e-01,1.217071543436600289e-01,1.413394535141947010e-02,1.919386810083125172e-01,2.399760827307630823e-02
-5.389963927388486953e-01,-1.913493138712141217e-01,-2.550141725208732169e-03,6.260363655979517272e-02,-4.652393676934878097e-02
-3.487311750421557277e-01,-1.192035950327181154e-01,-1.279828668905167929e-02,7.561871953439236460e-02,2.380005151176490738e-02
-6.520749553146663047e-01,-2.003333715235527390e-01,-2.763281757736422029e-03,-3.246845838730058609e-01,-6.866986246802980753e-02
4.852301067458273387e-01,2.380580820734792269e-01,6.916585884673054699e-03,1.313955442194722489e-01,2.440365847042613723e-02
4.959574776351199366e-01,2.990552395617132042e-01,8.978174681528798898e-03,1.360168595786822587e-01,2.720755585512193986e-02
5.061762482590285162e-01,2.630314476358375786e-01,1.379063577223178100e-02,2.021698826289312356e-01,2.320559759134454073e-02
4.560348563304333358e-01,1.244156426449130465e-01,1.097361330096191523e-02,9.088521084921268034e-02,1.382124628895809414e-02
5.094269138244453821e-01,3.153199807879372152e-01,9.526643978480251254e-03,1.932799285396717415e-01,2.222006210656246594e-02
5.004478893855542898e-01,3.589915375920619822e-01,1.517565388905268292e-02,1.028254568473821046e-01,1.332794151254944326e-02
-1.860578703272324158e-03,-1.063335754629429197e-01,-4.119140683343971120e-03,4.168224813964599429e-02,1.432953897940038301e-02
-5.684003811786578764e-01,-1.807030987984291071e-01,-3.963189365535413344e-03,-2.677608569002188840e-02,-5.045709327435133479e-02
-5.699116278563087779e-01,-1.793097342751553969e-01,-5.974408678053464566e-03,-1.494873468423594531e-01,9.121430859803183328e-03
-6.236081454000452773e-01,-2.013824411042520468e-01,-3.807546076656080983e-03,-2.506340770048092192e-01,-6.515586091186208184e-02
4.494310925838857496e-01,7.246930762650606594e-02,8.736022636375651365e-03,1.015439722408430639e-01,2.424724552625406176e-02
4.430496998441327827e-01,7.248112945418143382e-02,8.421934215959936409e-03,9.331018117756997854e-02,1.487672193370229851e-02
1.632698555706343646e-01,-1.375440258676883243e-01,-1.418435710850474152e-02,9.293643165308736187e-02,5.796474890458540481e-03
-6.907529485983764372e-01,-2.131435592887368224e-01,-3.991040448089222363e-03,-4.662569915837980195e-01,-8.660833938858047976e-02
-5.922833936568281388e-01,-1.906511959131984291e-01,-6.729334187579638464e-03,-2.339759089428682104e-01,1.188396951935715221e-02
-6.940533668316697380e-01,-2.089505394490578372e-01,-4.436393908906381862e-03,-4.928412068638232113e-01,-4.630429510648724489e-02
-6.583270212842012858e-01,-2.066927366153885337e-01,-3.280626580655052714e-03,-4.527227562924878157e-01,1.051298287472093342e-02
4.490369290824759441e-01,4.026365996882248083e-02,7.077041596893991759e-03,1.193653819568206154e-01,1.711306247361932265e-02
4.417654247103571796e-01,6.662229089323176701e-02,1.154223751072663666e-02,8.803798634225672159e-02,1.012952780012341299e-02
-5.900156256307588221e-01,-1.843924228800113974e-01,-2.265675014010071295e-03,-1.345474635032689881e-01,-5.527127395250488323e-02
5.377240770774591727e-01,5.750550666282526757e-01,1.468772787164880286e-02,1.038347271785713122e-01,1.458880798055787326e-02
-3.536039798745932439e-01,-8.003495738187098307e-02,-1.687047626171647718e-02,7.151336027665337880e-02,1.722595413145086227e-02
4.429857378241229271e-01,-8.300319569276837922e-03,2.333160242787243877e-02,1.056854757045792292e-01,1.575747593206443600e-02
5.407125255769830163e-01,4.841218065897374134e-01,1.088784777144041933e-02,1.758058275900137302e-01,1.979449883083958528e-02
4.702611767115268959e-01,1.924946778517840906e-01,1.113345395320095542e-02,1.136905111439628496e-01,2.827396214912056283e-02
-5.409271814437794923e-01,-1.907208044760301258e-01,-7.175754990777250290e-04,5.837230311001860572e-02,-5.108354828328685870e-02
-6.234236665247669951e-01,-1.926790963140888324e-01,-6.186524327708298535e-03,-3.160673238942177665e-01,2.073044049900829577e-02
-5.512124297505931469e-01,-1.751710917980739135e-01,-1.648514839973813553e-04,-9.780851463789787259e-02,2.316014471506150710e-02
-6.524512251794760687e-01,-1.970603041704958869e-01,-2.527629195336658294e-03,-3.221488508896498959e-01,-7.449154859806640661e-02
-5.484945550134057157e-01,-1.932560171885001066e-01,-4.463162827173050226e-03,5.450170143612467766e-02,-6.887162903170462869e-02
-6.437533480034983713e-01,-1.978975837191592202e-01,-4.564526754804774412e-03,-3.006748630029659197e-01,-6.611589822244098857e-02
4.504442214183163040e-01,-1.624181025950520094e-02,2.114474750753629617e-02,1.455258887463489192e-01,1.968299971901131887e-02
-5.352490341623854508e-01,-1.821469991448424197e-01,-4.595958456685025548e-03,2.348406898717428359e-02,-1.802890928993690356e-02
-6.451017177438518324e-01,-1.959322504281618693e-01,-9.670359411353501942e-04,-3.196782182403370420e-01,-4.498999076546852244e-02
-6.458674639644231830e-01,-2.009370315150698638e-01,-5.296995911235172043e-03,-3.804118996391110952e-01,-8.129779688055692455e-03
5.198157259967689514e-01,3.685389020483232358e-01,1.259051584022813537e-02,1.976669353747016189e-01,2.086424102793870208e-02
-2.857277667264506160e-01,-1.258389571674956575e-01,-1.801371977796833307e-02,7.144918263059736596e-02,1.270538793302307574e-02
-2.458958064385723119e-01,-7.892182355495946933e-02,-1.426298478740250196e-02,8.166602416753136751e-02,1.194968801062145682e-02
3.912358817991284377e-01,-9.167431429187899994e-02,-7.294465791003404247e-03,5.820932561247502482e-03,1.370000230084940547e-02
4.569579315874869874e-01,1.730967126004608891e-01,4.120857511857138611e-03,7.420533291507211415e-02,1.032670086163051289e-02
-6.452186436273666947e-01,-1.952698395520366115e-01,1.783205485464236465e-03,-3.193773020696215603e-01,-5.234398041099837251e-02
4.641852262043698607e-01,1.862275759279019283e-01,1.026373193084054863e-02,1.004884759788311072e-01,1.736286951964103806e-02
3.017851864523291017e-01,-7.999417090805195640e-02,-6.733700419910632756e-03,3.828529666618578700e-03,1.564708427513494468e-02
-6.512840964749432304e-01,-1.977150781161145787e-01,-1.277500288842929816e-03,-3.235517048843627452e-01,-6.680154210066632792e-02
4.519715594387361257e-01,9.231770949208197019e-02,8.883484205284730706e-03,8.806413316891649468e-02,1.404402053460017917e-02
-3.720378907495117682e-01,-6.928896145330100398e-02,-1.453126938094612824e-02,6.161395784861923436e-02,6.869243800227451714e-03
2.075896092178359797e-01,-1.178034334683775303e-01,-1.158711703936091825e-02,-7.864244977158421288e-03,1.147266515741876027e-02
4.637160684869310323e-01,-1.641091377593397642e-03,2.786135977059416360e-02,1.902950814213900665e-01,1.740564092453013301e-02
-6.959361548572394751e-01,-2.147601311538238633e-01,-1.837439627368269053e-03,-4.947712278144274500e-01,-6.544193653277943779e-02
5.404699693118055759e-01,5.794936654770004303e-01,1.047612278250312570e-02,1.083357417375077625e-01,1.329061549004023797e-02
-5.607935531653412964e-01,-1.787953016265981798e-01,-2.118860856152764323e-03,-3.721729670723050026e-02,-4.704066316395198732e-02
-5.427394939246551475e-01,-1.743716151218785704e-01,-5.969113002674362317e-03,-1.556450191251258254e-02,1.412375530014571730e-02
4.480720495303688877e-01,-3.238473703273996029e-02,2.257557668046501764e-02,1.619897921772414373e-01,1.609824225047844920e-02
-3.813472706638671439e-01,-1.287284235843094427e-01,-1.678196464563995807e-02,6.479147610715756123e-02,1.534570469515600215e-02
4.887626479335261953e-01,2.929302114947265334e-01,1.601377836493952586e-02,1.024110957949804362e-01,1.606480550008058256e-02
5.293895816617697481e-01,5.412227916751447543e-01,-1.325034366916497727e-03,9.527775567266844048e-02,1.206735068819597169e-02
-6.546778553515583132e-01,-1.992280078866406345e-01,-5.539969206527075446e-03,-3.189397590582080944e-01,-7.115464926647348254e-02
3.702152923878628821e-01,-1.648575873613981335e-01,-1.598012404909525397e-02,4.480580399795428166e-03,1.044098988073344052e-02
1.246583960676107966e-01,-8.271184390191478608e-02,-4.620231908848495411e-03,-1.137821027527564921e-02,6.032754391511758324e-03
2.722006610472183508e-01,-1.237131555863510424e-01,-6.634354933292456631e-03,-1.728016687743263351e-03,8.512199765646641381e-03
-6.805213328789295746e-01,-2.120248658093572547e-01,-5.485417929560583265e-03,-4.575082065379274532e-01,-6.018479129926476018e-02
4.987873908402809531e-01,2.745257252727020814e-01,1.090151449681911813e-02,1.809412907274102755e-01,2.018722884173627247e-02
-4.121113272331106692e-01,-8.573313955555476873e-02,-1.736636988364409842e-02,6.561622381546300398e-02,1.283845999037112016e-02
5.166948672703830514e-01,4.167951050922175660e-01,1.024824915280191789e-02,1.273431716762777888e-01,2.525017859299538356e-02
5.381978789874204416e-01,5.782426591008550387e-01,1.035229432392839079e-02,1.109401678217207671e-01,9.598720936240000279e-03
4.468327938224892493e-01,-3.302106108110450244e-02,2.211820962607816826e-02,1.289861818899376567e-01,1.472439182303162362e-02
2.884590599150956836e-01,-1.166245055321843416e-01,-1.147214656626203977e-02,-1.198451052912730651e-02,7.365211417748583102e-03
5.130819984196108852e-01,4.112365433697715567e-01,8.785773891883081471e-03,1.262278719513520164e-01,2.791419793920653022e-02
-6.758925017733997676e-01,-2.078911330784143363e-01,-3.157968196840386151e-03,-4.344076507375115304e-01,-4.498551517381713105e-02
-2.458437987671820146e-01,-8.233754729653355864e-02,-1.134516345222891763e-02,8.288733148579950638e-02,1.287210204868301927e-02
-6.639373617465593735e-01,-2.046327653681618008e-01,-2.633334260774802121e-03,-3.843753524834159219e-01,-5.283534778134253707e-02
-5.567539523430456994e-01,-1.748247941077187284e-01,-1.504316568363037740e-03,-1.296076459840276029e-01,2.605697650088870804e-02
4.984387338235450327e-01,2.720029184086164009e-01,1.037634051169334347e-02,1.622844395840175591e-01,2.338160219064917486e-02
4.963879646679066338e-01,2.643466354889756342e-01,1.201393607681779975e-02,1.914734499795920919e-01,2.014435836837123045e-02
2.259553175824876858e-01,-1.020603264677947680e-01,-8.644987196182398262e-03,-1.893133096313732782e-03,8.962013418967984882e-03
4.917915602267049491e-01,2.332406972884710772e-01,8.948717136919413437e-03,1.494552303403978155e-01,2.793442089732224229e-02
2.558273018489299333e-01,-8.557628753512119824e-02,-1.127219494800158449e-02,-1.023354854618929635e-03,7.860171747437902368e-03
-6.995463676549275034e-01,-2.130801493305847227e-01,-3.313019469379696515e-03,-5.023746370709022413e-01,-6.545567748524547258e-02
-6.542294995451470863e-01,-1.996238928861015505e-01,-5.031240144377590803e-03,-3.920567613087445058e-01,-2.690991348560430735e-02
-5.448286009990845891e-01,-1.936881424928293405e-01,-4.105205660551405032e-03,6.323596590734041623e-02,-7.316526375568002671e-02
4.662100421813312190e-01,1.783692244016390205e-01,8.675351262267554445e-03,1.224156220149919261e-01,2.445313024125681661e-02
3.547857555440313559e-01,-6.773403944410859301e-02,-1.090856610544562941e-02,3.895076984133538471e-03,1.657781663215189549e-02
-4.096861859632753289e-01,-4.963554272395896000e-02,-6.826077107903643325e-03,6.599675993679313124e-02,1.296793331802987767e-02
4.851382094511609289e-01,1.827570085227157026e-01,1.211149134194101917e-02,1.948070971015042063e-01,2.417102189555549868e-02
-6.514265305102435732e-01,-2.010669742242447433e-01,-1.892587662420623824e-03,-3.906357660579197755e-01,-1.713552587379638115e-02
3.805888132175246352e-01,-1.606825059874279205e-01,-1.315556035268343818e-02,-2.014432735645925714e-03,9.695997144588660091e-03
4.758438909371653924e-01,1.170952275537854304e-01,1.259797148285201653e-02,1.558213674159216466e-01,2.270187853165367767e-02
1.111284901215995602e-01,-1.564170069942724672e-01,-4.427291018823211952e-03,-3.178338419287882795e-03,1.014152165260796302e-02
4.770979096206622305e-01,9.297774112653542367e-02,1.723793016661829755e-02,1.912297902576622632e-01,2.338634240189236407e-02
4.771842679704465517e-01,9.677674763505848821e-02,9.635560270621680926e-03,1.848684440588400091e-01,2.261794864169843280e-02
5.410287035811695011e-01,5.317082002857438372e-01,8.658512119851594080e-03,1.427414571534720289e-01,2.715875615892770004e-02
-6.313134685815452452e-01,-1.926279572828411835e-01,-5.100887372406646449e-03,-3.143713208057959951e-01,-5.681184918334452466e-03
-6.264446516828848788e-01,-1.918534804528007898e-01,-5.575366881815852979e-03,-2.711870559847312512e-01,-4.501074252938337683e-02
-5.784974927620021301e-01,-1.880357613687073104e-01,-5.518050099506126467e-03,-5.444054979802785688e-02,-8.681952447869946410e-02
-6.360619192787987375e-01,-1.947003637000665199e-01,-4.420157621202065561e-03,-3.222448885832971954e-01,-1.656835477884783386e-02
5.138635050234643398e-01,3.539010356327730866e-01,9.670278886212600733e-03,1.682598320700535166e-01,2.036576954253320124e-02
5.209718452893303819e-01,4.629709667532512229e-01,1.178338616231940257e-02,9.433344676464144873e-02,1.145710171423076039e-02
-2.433115772204368366e-01,-6.188058942584120925e-02,-1.702221976923738028e-02,8.174529333066998804e-02,1.015473696211245148e-02
-3.826959045368443224e-01,-7.414342176824803565e-02,-1.406306205660200724e-02,7.241491711814376786e-02,1.511925776595504124e-02
-5.953780170308788922e-01,-1.870260531851584973e-01,-5.013465067630135802e-03,-1.660754682573849506e-01,-3.744095316348478031e-02
5.032349442738797141e-01,2.624417730710069674e-01,1.250080324562873046e-02,1.958732366242944001e-01,2.051514589542165201e-02
